Product ID,Name,Page URL,Description,Image URL,Count in Stock,Price,Sale Price,Currency,Thumb Image URL,Category,Product Type,Dimensions,Brand,Subcategory,Label,Keywords,Color,Gender,Material,Locale,Discount,Destination City,Destination Country
UID62478,Vip Executive Art's,"https://cvc.com.br/hotel/detail/lisboa-lisboa-portugal/vip-executive-arts-hotel?HotelId=UID62478&CheckIn=2026-10-20&CheckOut=2026-10-24&Location=Lisboa%20-%20Lisboa%20,%20Portugal&ZoneId=34301&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=38.7726509153008&Longitude=-9.09771502017975&City=Lisboa&State=Lisboa&Country=Portugal&Hotel=VIP%20Executive%20Art%E2%80%99s%20Hotel&iata=&position=2&packageGroup=STANDALONE&price=1092.84",Hotel Vip Executive Art's em LISBOA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,607.22,546.50,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"LISBOA, PORTUGAL",hotel,Vip Executive Art's; LISBOA; PORTUGAL; hotel; internacional,,,,pt-BR,0.1,LISBOA,PORTUGAL
UID63839,Renaissance Wind Creek Aruba Resort,https://www.cvc.com.br/hotel/detail/aruba-aruba-aruba/renaissance-wind-creek-aruba-resort?&CheckIn=2026-10-10&CheckOut=2026-10-17&Location=Aruba%20-%20Aruba%20-%20Aruba&ZoneId=54&HotelId=UID63839&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=12.5191998&Longitude=-70.0377745&City=Aruba&State=Aruba&Country=Aruba&Hotel=Renaissance%20Wind%20Creek%20Aruba%20Resort&iata=&position=1,Hotel Renaissance Wind Creek Aruba Resort em ARUBA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,1568.24,1411.42,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,RESORT,,CVC,"ARUBA, ARUBA",hotel,Renaissance Wind Creek Aruba Resort; ARUBA; ARUBA; hotel; internacional,,,,pt-BR,0.1,ARUBA,ARUBA
UID65161,AMERICA PALACE EUR,"https://cvc.com.br/hotel/detail/roma-lacio-italia/american-palace-eur?HotelId=UID65161&CheckIn=2026-09-29&CheckOut=2026-10-03&Location=Roma%20-%20Lacio%20,%20Italia&ZoneId=34378&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=41.825516&Longitude=12.4787224&City=Roma&State=Lazio&Country=Italia&Hotel=American%20Palace%20Eur&iata=&position=1&packageGroup=STANDALONE&price=1522.96",Hotel AMERICA PALACE EUR em ROMA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,945.00,756.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"ROMA, ITÁLIA",hotel,AMERICA PALACE EUR; ROMA; ITÁLIA; hotel; internacional,,,,pt-BR,0.2,ROMA,ITÁLIA
UID72517,Monreale Express International Drive,"https://www.cvc.com.br/hotel/detail/orlando-fl-estados-unidos-da-america/hotel-monreale-express-international-drive-orlando?&CheckIn=2027-01-03&CheckOut=2027-01-13&Location=Orlando%20-%20FL%20,%20Estados%20Unidos%20da%20America&ZoneId=13601&HotelId=UID72517&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=28.4628195&Longitude=-81.4691369&City=Orlando&State=Florida&Country=Estados%20Unidos%20Da%20America&Hotel=Hotel%20Monreale%20Express%20International%20Drive%20Orlando*&iata=&position=2",Hotel Monreale Express International Drive em ORLANDO,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,144.69,115.75,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"ORLANDO, ESTADOS UNIDOS",hotel,Monreale Express International Drive; ORLANDO; ESTADOS UNIDOS; hotel; internacional,,,,pt-BR,0.2,ORLANDO,ESTADOS UNIDOS
UID78832,Riu Palace Aruba,https://www.cvc.com.br/hotel/detail/aruba-aruba-aruba/riu-palace-aruba?&CheckIn=2026-11-10&CheckOut=2026-11-17&Location=Aruba%20-%20Aruba%20-%20Aruba&ZoneId=54&HotelId=UID78832&Rooms=1&Adults=1&Children=0&ChildAges=&Latitude=12.5664631&Longitude=-70.047134&City=Aruba&State=Aruba&Country=Aruba&Hotel=Riu%20Palace%20Aruba&iata=&position=1,Hotel Riu Palace Aruba em ARUBA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,2380.00,2142.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,RESORT,,CVC,"ARUBA, ARUBA",hotel,Riu Palace Aruba; ARUBA; ARUBA; hotel; internacional,,,,pt-BR,0.1,ARUBA,ARUBA
UID8003,ARISTON ROMA,"https://cvc.com.br/hotel/detail/roma-lacio-italia/hotel-ariston-roma?HotelId=UID8003&CheckIn=2026-10-20&CheckOut=2026-10-24&Location=Roma%20-%20Lacio%20,%20Italia&ZoneId=34378&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=41.8989929&Longitude=12.50130915&City=Roma&State=Lazio&Country=Italia&Hotel=Hotel%20Ariston%20Roma&iata=&position=6&packageGroup=STANDALONE&price=1895.7",Hotel ARISTON ROMA em ROMA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,1046.11,941.50,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"ROMA, ITALIA",hotel,ARISTON ROMA; ROMA; ITALIA; hotel; internacional,,,,pt-BR,0.1,ROMA,ITALIA
UID81633,TURIM EUROPA,"https://cvc.com.br/hotel/detail/lisboa-lisboa-portugal/hotel-turim-europa?HotelId=UID81633&CheckIn=2026-10-20&CheckOut=2026-10-24&Location=Lisboa%20-%20Lisboa%20,%20Portugal&ZoneId=34301&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=38.7293&Longitude=-9.148787&City=Lisboa&State=Lisboa&Country=Portugal&Hotel=Hotel%20Turim%20Europa&iata=&position=1&packageGroup=STANDALONE&price=1140.14",Hotel TURIM EUROPA em LISBOA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,563.33,507.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"LISBOA, PORTUGAL",hotel,TURIM EUROPA; LISBOA; PORTUGAL; hotel; internacional,,,,pt-BR,0.1,LISBOA,PORTUGAL
UID82371,1253 SMALL RECOLETA,https://cvc.com.br/hotel/detail/buenos-aires-buenos-aires-argentina/1253-recoleta-small-hotel?HotelId=UID82371&CheckIn=2026-11-18&CheckOut=2026-11-22&Location=BUENOS%20AIRES%20-%20BUENOS%20AIRES%20-%20ARGENTINA&ZoneId=28&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=-34.593806&Longitude=-58.385856&City=Buenos%20Aires&State=Buenos%20Aires&Country=Argentina&Hotel=1253%20Recoleta%20Small%20Hotel&iata=&position=1&packageGroup=STANDALONE&price=455.58,Hotel 1253 SMALL RECOLETA em BUENOS AIRES,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,309.38,247.50,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"BUENOS AIRES, ARGENTINA",hotel,1253 SMALL RECOLETA; BUENOS AIRES; ARGENTINA; hotel; internacional,,,,pt-BR,0.2,BUENOS AIRES,ARGENTINA
UID84067,GRAND PALLADIUM PUNTA CANA,"https://www.cvc.com.br/hotel/detail/punta-cana-la-altagracia-republica-dominicana/grand-palladium-punta-cana-resort-spa?&CheckIn=2026-10-20&CheckOut=2026-10-27&Location=Punta%20Cana%20-%20La%20Altagracia%20,%20Republica%20Dominicana&ZoneId=9997&HotelId=UID84067&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=18.691349&Longitude=-68.4353262&City=Punta%20Cana&State=Republica%20Dominicana&Country=Republica%20Dominicana&Hotel=Grand%20Palladium%20Punta%20Cana%20Resort%20&%20Spa&iata=&position=2",Hotel GRAND PALLADIUM PUNTA CANA em PUNTA CANA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,785.56,707.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,RESORT,,CVC,"PUNTA CANA, REPÚBLICA DOMINICANA",hotel,GRAND PALLADIUM PUNTA CANA; PUNTA CANA; REPÚBLICA DOMINICANA; hotel; internacional,,,,pt-BR,0.1,PUNTA CANA,REPÚBLICA DOMINICANA
UID8565,Barceló San José,"https://www.cvc.com.br/hotel/detail/san-jose-san-jose-costa-rica/barcelo-san-jose?&CheckIn=2026-11-10&CheckOut=2026-11-15&Location=San%20Jose%20-%20San%20Jose%20,%20Costa%20Rica&ZoneId=9942&HotelId=UID8565&Rooms=1&Adults=1&Children=0&ChildAges=&Latitude=9.9453385150897&Longitude=-84.1052287817&City=San%20Jose&State=San%20Jose&Country=Costa%20Rica&Hotel=Barcelo%20San%20Jose&iata=&position=3",Hotel Barceló San José em San José,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,381.11,343.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"SAN JOSÉ, COSTA RICA",hotel,Barceló San José; San José; COSTA RICA; hotel; internacional,,,,pt-BR,0.1,San José,COSTA RICA
UID86861,TURIM IBERIA,"https://cvc.com.br/hotel/detail/lisboa-lisboa-portugal/turim-iberia-hotel?HotelId=UID86861&CheckIn=2026-08-06&CheckOut=2026-08-10&Location=Lisboa%20-%20Lisboa%20,%20Portugal&ZoneId=34301&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=38.740425&Longitude=-9.148286&City=Lisboa&State=Lisboa&Country=Portugal&Hotel=Turim%20Ib%C3%A9ria%20Hotel&iata=&position=1&packageGroup=STANDALONE&price=745.6",Hotel TURIM IBERIA em LISBOA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,358.33,322.50,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"LISBOA, PORTUGAL",hotel,TURIM IBERIA; LISBOA; PORTUGAL; hotel; internacional,,,,pt-BR,0.1,LISBOA,PORTUGAL
UID90699,Le Meridien,"https://www.cvc.com.br/hotel/detail/santiago-region-metropolitana-chile/le-meridien-santiago?&CheckIn=2026-09-27&CheckOut=2026-10-01&Location=Santiago%20-%20Region%20Metropolitana%20,%20Chile&ZoneId=9919&HotelId=UID90699&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=-33.43814&Longitude=-70.63716&City=Santiago&State=Santiago&Country=Chile&Hotel=Le%20M%C3%A9ridien%20Santiago&iata=&position=1",Hotel Le Meridien em SANTIAGO,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,372.50,298.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"SANTIAGO, CHILE",hotel,Le Meridien; SANTIAGO; CHILE; hotel; internacional,,,,pt-BR,0.2,SANTIAGO,CHILE
UID950021,TURIM OPORTO HOTEL,"https://cvc.com.br/hotel/detail/porto-porto-portugal/turim-oporto-hotel?HotelId=UID950021&CheckIn=2026-10-26&CheckOut=2026-10-31&Location=Porto%20-%20Porto%20,%20Portugal&ZoneId=34288&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=41.1506459584359&Longitude=-8.6110892987116&City=Porto&State=Douro&Country=Portugal&Hotel=Turim%20Oporto%20Hotel&iata=&position=1&packageGroup=STANDALONE&price=1334.23",Hotel TURIM OPORTO HOTEL em PORTO,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,687.22,618.50,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,HOTEL,,CVC,"PORTO, PORTUGAL",hotel,TURIM OPORTO HOTEL; PORTO; PORTUGAL; hotel; internacional,,,,pt-BR,0.1,PORTO,PORTUGAL
UID95244,Grand Palladium Jamaica Resort & Spa,"https://www.cvc.com.br/hotel/detail/montego-bay-saint-james-jamaica/grand-palladium-jamaica-resort-spa?&CheckIn=2026-12-13&CheckOut=2026-12-19&Location=Montego%20Bay%20-%20Saint%20James%20,%20Jamaica&ZoneId=34405&HotelId=UID95244&Rooms=1&Adults=2&Children=0&ChildAges=&Latitude=18.4579193&Longitude=-78.1528514&City=Montego%20Bay&State=Montego%20Bay&Country=Jamaica&Hotel=Grand%20Palladium%20Jamaica%20Resort%20&%20Spa&iata=&position=2",Hotel Grand Palladium Jamaica Resort & Spa em JAMAICA,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,9999,1566.67,1410.00,BRL,https://tools-images.services.cvc.com.br/resize?width=827&height=485&type=auto&quality=80&url=https%3A%2F%2Fi.travelapi.com%2Flodging%2F1000000%2F50000%2F41100%2F41081%2Feeb39ad6_z.jpg,HOTEL_INTERNACIONAL,RESORT,,CVC,"JAMAICA, JAMAICA",hotel,Grand Palladium Jamaica Resort & Spa; JAMAICA; JAMAICA; hotel; internacional,,,,pt-BR,0.1,JAMAICA,JAMAICA
